33,65
81,86
9,85
29,30
53,17
10,89
100,40
77,62
18,49
1,41
41,87
75,35
58,6
88,93
32,31
58,89
38,36
12,93
25,31
9,57
22,5
76,73
15,23
57,57
34,72
30,66
59,89
59,44
96,84
78,39
87,30
78,69
63,65
45,75
69,61
87,17
44,70
91,36
20,89
36,45
100,75
26,1
52,69
22,88
39,16
14,89
55,51
12,69
80,22
6,59
4,11
24,19
23,14
35,74
79,34
64,40
86,59
13,4
63,33
3,1
62,11
71,98
33,49
58,52
19,54
27,60
31,87
69,75
23,70
32,63
33,11
3,9
76,58
22,12
21,3
96,59
87,61
96,1
60,45
86,9
96,58
91,45
38,7
90,66
41,5
7,24
65,35
42,71
19,5
22,26
81,26
74,26
30,52
45,5
44,68
64,78
18,51
56,26
74,41
48,80
44,5
2,81
12,96
30,44
69,41
14,61
80,82
52,73
45,55
92,1
65,67
22,91
2,84
86,1
77,69
80,98
34,21
19,80
56,83
67,55
95,47
74,33
29,58
54,49
82,89
84,36
49,40
100,100
93,68
17,21
45,32
43,98
70,2
67,20
3,82
14,29
6,92
15,49
9,98
44,25
30,34
62,90
26,69
11,84
54,100
4,59
76,77
32,41
36,70
85,18
24,35
68,92
78,82
8,49
80,16
41,52
56,7
12,73
94,98
23,77
65,28
10,35
6,10
23,67
7,51
15,34
75,14
78,60
78,3
11,17
16,65
85,92
95,16
17,55
40,68
64,90
43,35
13,11
60,6
53,23
9,29
41,74
60,77
53,66
12,45
44,4
87,76
37,19
49,64
54,61
97,69
14,4
33,13
18,55
31,22
43,55
43,82
46,88
45,73
14,90
41,24
83,97
82,59
14,7
61,3
86,46
6,13
44,30
68,56
92,46
89,50
96,35
38,16
57,5
51,66
32,28
87,98
66,16
87,35
3,55
18,34
59,11
86,17
39,37
42,84
62,10
82,80
20,52
73,39
22,85
98,48
2,92
36,80
84,16
46,2
97,90
65,77
14,40
80,95
35,19
35,78
7,68
3,60
68,49
66,32
46,57
9,39
13,34
93,42
75,4
29,10
90,43
16,19
44,94
88,68
82,63
46,23
84,56
64,28
36,33
32,53
33,93
13,27
33,50
57,22
41,41
69,63
44,74
68,85
73,63
54,55
30,81
75,41
24,24
79,38
89,59
91,43
20,89
40,1
39,27
15,48
96,22
2,57
94,45
56,96
17,56
54,6
11,34
73,58
42,42
51,91
97,99
100,8
99,62
8,94
83,4
32,11
73,70
44,9
12,56
38,53
21,15
88,20
27,32
38,92
29,63
13,79
71,39
4,54
63,34
73,56
86,91
74,43
56,60
63,47
74,26
75,79
55,46
49,87
8,37
90,96
81,17
93,16
56,39
47,61
71,68
98,77
52,82
59,61
1,21
77,34
49,37
50,78
100,67
51,18
90,89
25,40
76,10
34,19
55,37
43,84
65,64
74,2
15,30
3,89
57,85
35,67
44,5
97,95
23,37
42,12
93,22
60,37
72,24
30,9
64,89
41,4
65,70
32,62
74,16
82,7
45,58
73,95
83,78
6,44
58,78
36,49
62,9
20,37
88,93
45,1
84,37
46,38
99,36
22,68
86,3
2,95
57,84
47,21
62,89
20,48
31,58
21,40
82,10
63,16
86,47
44,92
43,91
85,24
83,36
32,47
49,12
70,93
31,11
11,74
98,83
61,39
66,52
57,10
33,98
100,20
28,77
72,91
94,38
72,2
43,86
42,47
35,51
42,66
72,55
85,100
75,79
41,57
90,23
12,94
88,93
41,52
66,89
40,89
40,43
86,30
8,84
90,84
44,86
99,97
82,86
21,20
69,43
71,75
7,36
43,42
13,62
29,56
95,56
57,23
55,28
53,89
21,53
95,45
18,37
78,76
27,55
97,24
88,58
71,96
82,33
19,67
64,38
98,53
46,17
69,89
11,90
99,50
59,45
75,88
40,94
91,98
59,78
38,33
39,36
22,56
96,56
80,36
65,13
56,29
33,45
90,16
93,72
91,14
84,14
21,93
81,6
87,69
11,38
57,50
10,70
53,54
14,16
23,93
62,20
43,90
9,79
59,74
16,72
64,4
35,96
70,48
27,85
13,97
28,44
44,4
76,43
74,31
5,52
34,76
21,73
92,8
93,57
46,87
62,26
50,89
29,23
72,95
3,22
6,86
54,83
45,77
44,67
19,22
2,46
58,35
15,29
44,81
79,82
75,52
48,77
67,96
37,5
100,28
47,19
2,31
28,56
34,43
70,19
72,64
61,90
35,14
65,77
81,8
2,60
20,41
47,17
6,90
83,72
18,27
72,17
92,17
37,63
49,24
58,91
37,72
60,16
48,90
50,98
36,7
80,83
18,20
66,46
38,65
93,52
40,64
60,14
57,49
71,87
93,6
62,80
97,63
74,90
36,4
27,3
36,41
21,64
72,53
48,57
81,49
48,73
58,77
94,25
99,60
54,90
76,97
94,9
87,15
80,44
89,34
79,15
45,51
63,19
50,65
96,14
7,44
23,45
65,20
11,31
63,60
48,57
75,62
48,18
6,22
65,20
92,29
61,25
1,98
95,49
46,21
14,54
23,54
45,88
23,23
91,37
97,77
57,63
95,88
67,99
67,66
90,65
96,5
79,60
58,33
15,41
67,71
53,89
34,81
26,11
44,32
94,7
11,34
90,76
52,52
99,79
74,75
35,16
27,20
58,77
52,27
49,4
49,88
27,74
72,92
81,79
59,77
54,42
47,12
90,6
49,94
44,24
58,22
45,95
7,78
25,3
39,32
75,13
68,71
45,12
68,56
22,10
87,42
76,80
20,81
49,66
51,34
73,2
41,36
9,26
79,3
52,92
88,81
17,99
47,43
27,15
62,39
88,79
36,49
14,22
72,25
65,82
54,78
54,31
28,7
30,43
27,69
17,51
94,94
33,90
54,88
17,32
6,1
36,43
41,83
42,72
93,80
16,40
30,39
4,64
93,35
12,1
6,55
69,30
48,80
51,38
56,57
68,65
64,71
6,8
91,80
32,87
29,27
21,49
41,71
66,89
73,31
55,96
48,37
42,100
13,25
69,22
20,70
61,87
56,97
29,22
48,9
85,77
2,68
24,23
49,68
21,26
98,24
88,3
36,11
3,1
90,91
47,53
55,72
35,80
29,96
86,15
70,29
12,65
45,80
93,62
14,29
47,46
87,81
87,69
86,39
72,62
10,19
34,27
12,28
67,70
50,31
21,91
59,17
54,92
4,61
9,63
10,21
69,61
99,92
74,79
48,90
14,68
95,38
59,71
49,32
2,70
40,30
36,46
36,35
30,64
66,21
69,20
47,1
18,51
19,88
54,12
99,9
52,7
17,31
29,23
36,78
32,98
90,86
56,9
30,5
73,6
60,81
21,40
66,32
77,26
24,8
87,81
20,88
77,21
75,61
46,52
53,57
27,98
72,68
27,21
74,85
72,54
59,7
47,17
41,64
5,24
18,58
13,86
68,36
46,71
13,93
53,27
22,14
15,13
58,83
66,6
20,77
81,96
45,28
37,49
20,39
26,79
5,72
54,43
11,64
86,82
29,73
12,69
79,34
5,73
44,84
72,92
7,72
40,36
89,76
62,34
34,4
27,92
15,13
45,48
24,62
93,65
57,96
56,98
94,6
57,64
41,37
1,58
72,85
89,53
90,41
59,92
63,86
75,24
47,55
63,61
63,33
23,63
1,11
98,24
96,42
9,49
4,14
6,43
45,31
74,20
97,56
30,40
52,58
69,50
3,59
91,74
18,61
82,2
92,30
76,55
39,78
39,42
8,8
51,4
5,40
24,40
27,6
42,84
28,59
87,60
41,64
89,82
27,43
75,97
22,12
8,80
79,18
85,93
51,31
12,94
11,25
45,22
53,41
21,38
47,68
41,20
100,66
17,76
12,39
42,65
83,54
5,90
93,94
62,83
91,86
89,75
56,39
43,6
84,79
46,9
87,56
25,40
87,53
32,33
15,69
30,6
32,83
31,85
45,56
3,14
54,98
20,34
94,24
85,8
3,5
68,4
84,28
3,74
99,30
59,47
75,94
71,38
57,52
87,26
11,63
89,96
7,38
36,97
49,31
85,38
71,93
19,35
14,24
10,42
4,72
79,98
34,4
24,89
77,47
72,77
67,90
71,80
31,6
30,76
50,64
63,53
44,8
7,65
63,74
35,2
26,25
90,44
3,16
70,27
74,67
97,78
70,31
8,37
14,34
67,31
98,24
88,30
1,7
31,1
61,6
71,85
18,17
44,29
95,59
40,5
56,10
46,1
22,31
45,11
68,88
21,17
77,62
69,31
46,89
52,77
71,30
83,29
6,46
74,6
40,6
66,20
89,67
35,20
24,88
67,72
49,19
48,100
52,73
83,8
28,22
81,18
14,20
90,79
3,79
66,24
100,42
29,86
31,76
79,58
54,69
27,55
64,79
51,94
66,23
24,53
2,59
91,93
40,44
97,59
78,5
56,22
5,77
32,48
79,58
44,22
8,1
90,35
56,11
96,35
41,84
93,49
77,67
18,13
43,70
92,82
34,27
19,10
3,64
27,58
96,67
99,13
32,11
56,42
4,32
35,60
71,17
46,82
63,36
19,38
96,80
90,16
81,98
61,63
73,91
60,67
70,79
30,38
71,40
30,38
35,60
22,34
81,6
25,52
11,19
55,57
74,68
17,64
4,64
67,82
55,18
7,26
77,72
34,71
86,23
58,70
73,43
52,80
84,72
98,99
7,89
13,74
46,20
30,75
42,72
24,97
10,42
53,4
75,27
35,6
34,80
47,21
73,94
69,91
68,16
35,41
69,83
4,98
66,52
46,60
56,74
53,63
49,17
51,56
70,26
9,72
52,35
46,61
10,97
86,89
77,45
42,2
77,2
39,99
97,39
16,49
6,41
53,21
33,50
97,15
1,1
73,4
36,18
2,34
44,26
79,63
95,95
83,14
20,53
63,42
95,62
95,7
77,85
14,36
4,12
58,24
68,48
68,100
57,36
22,18
25,66
65,77
85,19
68,79
86,81
13,10
13,5
46,54
22,29
82,16
20,46
78,13
8,83
67,39
48,91
99,70
64,39
52,28
24,97
27,32
41,44
10,15
82,19
1,5
56,4
11,24
7,73
50,29
67,74
94,78
49,13
6,43
44,88
41,59
15,53
98,88
4,33
51,98
63,90
66,67
46,6
14,8
9,50
20,34
66,62
17,6
86,68
14,82
97,14
76,33
71,77
68,17
22,61
94,83
86,43
15,50
47,48
51,37
17,76
79,15
41,98
64,92
16,75
62,48
25,56
87,12
73,68
31,25
50,86
14,24
69,52
27,71
2,59
2,87
58,58
42,94
24,72
32,98
37,69
55,30
67,88
57,25
36,7
96,100
91,41
20,48
12,61
41,70
26,7
73,61
61,77
29,60
36,88
15,43
77,45
17,11
90,57
49,40
9,2
8,92
90,54
14,45
15,33
50,99
82,30
100,68
89,46
15,29
2,73
81,93
42,36
76,12
72,32
87,81
20,16
19,28
60,29
4,55
58,6
14,81
100,48
73,21
62,12
49,8
85,75
55,38
45,45
16,21
52,77
94,44
44,74
83,95
85,72
64,59
1,60
1,82
82,91
89,40
3,52
92,68
92,51
81,71
45,45
39,91
77,57
32,66
24,44
22,13
46,63
80,61
59,18
34,53
2,97
43,61
13,5
72,20
61,59
65,60
82,51
65,26
50,4
45,43
68,92
92,83
56,27
91,1
20,39
47,11
7,97
95,70
84,54
97,29
73,27
75,55
72,69
2,19
55,26
13,12
80,84
36,3
85,26
65,57
39,61
64,57
68,14
49,19
77,82
58,82
69,42
3,93
95,45
35,92
22,91
60,74
8,51
86,22
50,26
61,60
1,76
98,58
15,28
61,37
1,39
86,93
82,73
62,76
12,39
16,56
88,4
92,95
38,22
59,59
81,62
47,23
74,94
61,97
68,75
90,68
16,92
14,30
28,69
66,35
38,29
14,16
1,32
89,61
11,97
93,66
52,40
19,2
13,87
60,100
67,55
6,83
94,52
5,73
50,71
32,8
71,64
12,86
42,29
5,78
60,23
1,43
7,74
11,66
58,76
28,78
39,87
87,60
60,44
99,88
5,30
87,95
94,81
6,99
69,47
86,98
16,40
78,33
27,34
10,33
18,83
58,96
86,50
39,46
82,4
27,46
27,15
45,53
40,77
93,10
82,80
45,68
11,94
20,48
88,50
80,74
43,68
70,43
36,98
64,28
20,4
71,54
65,35
26,80
23,97
56,50
73,92
47,61
31,99
94,59
94,94
60,54
14,17
54,7
40,36
18,51
71,47
67,74
53,1
57,24
78,93
68,39
51,17
35,71
69,65
31,37
41,60
95,53
57,87
94,85
90,94
57,27
71,37
63,10
55,24
48,81
100,5
1,78
86,10
8,37
68,39
35,23
65,56
56,17
55,67
77,81
8,92
67,51
43,37
87,67
51,49
49,95
18,55
38,98
90,70
83,20
27,94
62,72
48,64
8,15
51,87
32,67
62,22
92,28
83,21
48,67
23,76
56,54
27,90
90,86
66,88
5,54
100,52
66,17
32,61
3,92
53,53
15,58
12,3
72,46
98,67
7,75
33,68
56,79
2,62
58,25
14,73
76,35
11,93
36,82
67,19
19,86
47,15
73,43
26,34
41,85
80,90
91,24
37,49
30,39
83,79
33,12
11,39
88,51
56,87
2,95
86,92
44,91
18,41
97,12
10,31
95,88
75,3
69,49
12,93
74,27
87,25
63,94
37,43
89,51
46,99
27,100
72,77
72,99
79,55
42,28
44,64
100,32
40,69
70,44
27,34
87,73
17,1
43,37
23,57
47,96
76,53
5,24
57,95
72,75
87,50
98,17
62,44
89,69
92,77
17,28
35,5
74,56
64,88
22,94
16,93
13,63
3,68
19,72
21,22
77,34
72,45
64,98
43,3
28,59
95,56
78,74
47,95
16,52
56,50
19,31
22,94
51,66
19,3
30,89
93,94
31,65
80,59
6,72
31,26
73,83
19,1
24,4
30,79
80,51
100,24
80,33
73,73
85,72
27,59
26,15
88,17
23,97
24,79
33,48
14,49
3,71
32,62
86,22
37,56
15,5
9,44
76,43
58,38
59,86
25,81
48,55
30,40
35,85
60,93
29,50
16,52
65,39
56,14
75,49
38,35
81,18
39,53
38,86
72,44
76,6
31,27
63,79
59,98
59,76
44,83
34,36
97,80
85,94
3,49
63,22
1,8
17,63
93,75
28,30
34,25
15,54
11,99
18,46
5,7
55,58
10,18
81,56
44,42
36,71
76,92
7,13
56,89
87,13
41,17
100,35
61,51
46,87
55,9
97,75
95,94
68,26
53,43
34,54
48,60
55,59
73,8
20,39
13,96
41,71
34,37
29,71
62,8
71,10
8,77
68,53
83,84
52,86
67,37
84,20
77,44
47,47
96,69
64,48
81,87
42,33
85,89
24,76
98,73
94,54
60,6
29,99
78,24
61,12
7,71
13,37
66,78
98,52
40,21
50,54
45,24
19,41
4,40
12,6
69,5
27,11
48,47
100,55
40,58
84,21
70,34
33,44
14,53
1,6
66,9
20,89
10,29
31,17
15,20
39,37
16,14
57,85
52,35
40,22
23,43
93,13
10,35
60,57
48,5
75,39
6,15
14,81
71,78
55,77
2,44
3,14
41,8
42,9
64,92
22,18
83,44
15,98
69,35
73,81
47,59
63,7
67,69
68,58
59,69
88,23
61,39
35,3
96,92
9,13
18,8
85,68
72,100
73,96
9,75
13,51
46,100
95,43
81,38
80,6
73,12
99,28
2,67
34,70
66,3
39,36
65,5
9,33
74,88
43,8
40,65
13,34
16,75
61,97
3,80
17,58
89,19
37,20
10,45
79,9
35,78
22,53
1,94
8,59
23,18
96,1
4,28
26,83
28,50
74,59
8,64
61,97
79,26
75,33
79,49
76,49
6,45
97,62
70,59
4,9
69,81
1,67
77,99
42,48
91,54
60,89
75,37
25,98
16,90
5,38
59,32
81,61
78,58
88,7
12,57
17,86
2,42
74,76
89,34
90,73
59,63
1,21
88,87
83,33
5,80
4,69
30,72
9,79
100,63
23,23
72,64
83,16
22,17
37,71
79,19
22,35
77,99
49,41
99,56
26,36
25,64
32,20
90,59
60,69
8,15
81,4
99,19
65,90
39,23
88,31
14,15
58,17
40,75
4,42
56,27
42,42
52,27
78,64
100,32
72,89
5,70
7,30
51,81
98,3
98,34
12,57
81,100
62,12
34,24
5,65
29,2
69,87
37,47
37,40
46,9
79,55
46,63
80,1
50,48
94,89
48,46
2,35
84,47
95,67
13,67
47,53
30,67
88,91
4,72
84,62
3,56
24,99
20,86
6,95
54,92
93,30
1,38
32,45
23,33
10,60
93,80
54,73
35,8
81,56
52,86
86,89
7,68
87,20
1,27
49,4
13,62
46,76
21,75
82,63
35,100
92,72
66,82
60,37
55,60
99,18
76,71
23,85
17,26
54,77
8,89
27,10
86,62
69,23
70,41
85,2
54,68
80,81
35,2
4,37
8,27
87,55
78,85
82,82
9,94
18,68
17,72
92,77
14,73
40,97
25,15
32,37
69,65
98,100
95,27
14,22
54,45
74,24
44,60
67,19
73,99
2,74
97,43
16,45
86,26
9,99
86,69
50,84
75,88
3,89
3,39
35,65
23,94
69,50
84,97
47,39
67,94
43,84
4,45
99,41
85,46
95,31
31,66
50,86
15,62
12,23
93,70
53,84
9,11
59,35
26,58
88,2
61,21
23,22
4,69
34,40
96,22
78,39
45,20
89,28
67,84
73,57
37,54
68,73
94,23
61,5
24,85
72,96
61,53
92,93
99,96
5,40
1,90
23,68
73,72
85,20
49,82
51,89
75,81
43,73
46,92
59,33
85,19
6,78
21,92
3,89
30,33
13,94
52,25
39,71
50,11
68,26
54,61
10,10
88,43
41,22
94,29
13,17
19,39
45,46
85,74
47,88
37,48
35,19
95,76
18,46
8,88
4,85
31,74
96,23
38,17
97,55
2,95
10,70
54,55
19,90
37,26
48,15
31,37
24,33
35,93
59,73
37,83
75,46
75,93
84,43
29,70
58,5
14,13
37,9
76,75
24,82
4,95
60,4
70,98
18,3
70,41
13,89
70,1
10,35
43,19
81,58
10,44
65,29
18,75
10,23
78,83
38,38
81,26
10,57
80,86
99,26
19,87
13,7
39,17
54,9
88,83
23,38
100,70
24,93
7,89
14,77
53,12
69,31
29,83
79,70
96,14
92,35
17,96
19,9
74,17
95,12
95,25
97,87
76,2
63,97
51,57
62,44
56,68
84,49
63,35
17,6
77,22
62,41
5,26
14,98
57,84
24,73
99,14
57,18
78,20
71,38
31,49
3,27
70,8
74,68
40,37
85,2
79,97
41,6
94,47
61,96
24,99
68,39
82,8
47,1
50,59
20,94
81,87
81,13
8,17
69,94
63,15
97,67
56,74
61,6
50,37
3,100
54,79
47,53
27,62
40,67
26,3
3,69
11,51
20,72
20,88
49,83
60,61
72,85
92,24
19,44
54,92
23,36
63,87
28,4
78,67
77,79
27,56
32,61
57,22
4,19
41,67
95,100
62,100
37,51
70,16
73,9
88,44
39,93
100,50
52,84
23,71
79,90
66,11
63,21
85,53
50,71
9,96
5,5
37,28
72,18
61,99
40,20
72,12
47,14
79,52
32,69
58,72
84,81
72,52
64,69
7,50
3,81
18,84
93,50
81,56
2,24
92,80
2,72
79,90
92,5
32,63
26,33
6,26
1,35
10,4
10,13
92,94
48,4
73,31
74,94
34,85
44,88
8,28
34,84
62,31
20,40
75,82
27,57
1,62
9,91
57,11
33,24
64,35
3,71
36,58
1,23
80,24
61,36
20,15
72,37
20,94
75,75
56,72
37,58
50,35
5,13
5,19
29,65
41,62
15,96
36,21
94,79
30,76
77,39
6,41
43,74
40,17
93,31
48,89
69,99
42,44
13,42
47,99
52,60
31,38
5,86
81,55
81,21
60,97
85,28
29,97
37,57
42,98
41,75
14,94
39,23
94,93
47,49
7,31
74,44
56,44
76,58
97,64
100,79
90,71
70,98
100,90
10,49
51,91
57,46
81,10
15,20
48,25
79,19
36,71
44,30
61,5
23,56
94,52
49,59
73,70
98,34
100,25
8,11
73,90
50,66
79,59
47,22
84,89
3,54
50,100
42,74
56,54
2,21
32,55
16,1
60,40
84,26
55,10
76,16
50,56
100,84
51,7
6,1
63,47
31,2
16,37
67,81
3,2
53,15
10,78
96,13
51,72
28,15
78,95
18,72
47,86
82,32
41,53
29,10
70,92
38,88
99,77
14,7
72,54
77,82
20,48
27,32
88,49
12,84
29,47
98,69
59,41
61,17
20,23
10,82
14,6
67,10
85,31
27,93
74,18
91,55
10,17
19,92
30,33
25,63
75,68
47,92
93,62
73,66
34,4
41,6
83,46
18,59
42,52
7,27
65,41
26,78
73,21
57,22
13,2
54,51
48,91
79,6
96,65
74,68
87,11
10,92
2,49
90,82
71,25
37,31
89,10
58,37
25,18
71,31
49,51
11,49
64,67
83,33
82,62
46,74
41,78
64,77
61,95
5,71
52,73
5,17
56,38
96,37
82,34
99,95
78,58
10,40
82,50
70,75
35,37
55,92
28,77
31,61
87,46
31,48
10,76
10,9
15,4
73,73
82,18
86,38
6,75
87,92
4,34
53,31
83,32
86,32
1,38
95,54
54,80
8,17
29,57
57,52
28,43
71,21
95,43
3,92
24,31
30,48
76,29
41,47
7,47
26,97
78,29
48,65
81,21
58,36
1,32
30,67
99,13
43,87
37,11
31,12
90,32
52,1
50,62
62,9
33,89
66,60
16,50
71,7
71,12
18,62
70,25
23,47
35,16
17,64
77,76
22,86
40,75
40,50
3,31
76,47
26,95
90,51
81,10
76,72
3,18
82,86
31,36
26,61
30,14
55,43
20,53
58,69
39,26
27,93
92,96
71,33
49,94
79,33
92,23
92,84
34,91
18,52
34,86
3,100
65,23
83,31
63,59
93,87
94,87
36,62
42,1
98,58
32,27
57,46
81,70
67,43
11,28
79,87
28,73
23,82
4,29
66,80
98,85
98,51
68,61
49,12
21,68
90,35
81,95
7,40
14,63
99,97
68,27
77,73
97,43
33,19
26,73
13,49
66,7
64,85
93,48
91,97
10,63
15,100
87,9
13,97
66,24
75,93
19,59
94,26
49,37
78,60
94,73
61,52
29,63
99,15
39,18
89,70
12,22
66,56
25,25
25,89
36,76
82,97
59,92
40,70
37,28
22,65
36,60
21,23
80,12
81,64
35,44
12,74
100,72
97,23
31,58
67,78
5,50
48,76
9,3
64,51
12,36
68,23
88,94
57,63
56,33
2,47
17,87
94,26
1,13
75,58
47,48
42,22
28,74
34,66
35,52
71,2
15,17
47,24
87,21
81,17
83,43
23,45
9,29
72,67
41,72
91,19
25,52
15,10
66,26
50,42
12,79
35,56
43,33
82,83
67,65
39,32
45,23
58,91
97,92
77,80
65,35
27,82
36,54
74,50
49,14
87,52
77,25
92,18
41,12
82,76
32,83
54,70
10,16
100,99
58,91
51,36
9,21
73,84
94,42
49,76
27,25
82,44
85,67
17,22
38,58
66,97
29,53
53,15
81,79
56,50
34,54
58,54
27,73
12,57
93,36
13,32
74,63
20,15
96,64
70,74
21,64
57,68
52,11
77,91
50,34
50,38
86,17
80,76
9,70
94,56
99,84
77,1
81,59
94,59
86,96
18,75
30,81
13,6
80,40
23,66
64,3
91,14
28,45
43,1
2,98
58,60
82,17
39,35
21,96
29,27
95,24
97,82
19,46
31,41
8,15
59,10
27,2
34,100
88,16
23,66
33,74
36,28
93,2
43,96
35,69
57,27
96,1
90,58
65,46
88,29
75,37
77,10
15,89
17,92
62,72
60,95
79,60
12,28
71,12
19,47
16,2
82,91
75,55
65,44
10,52
17,37
72,73
46,80
32,93
21,82
68,61
36,64
92,20
5,48
100,1
85,12
32,70
85,59
63,55
78,5
58,93
32,24
21,1
58,29
88,71
53,68
33,38
2,92
48,22
32,8
5,23
6,69
55,65
97,3
28,12
67,16
10,81
93,83
80,47
83,4
15,35
4,18
36,4
72,34
37,89
86,83
63,13
74,93
7,30
95,42
98,20
98,75
90,38
9,8
5,59
42,72
6,49
66,54
93,68
23,5
89,92
14,79
41,1
14,88
21,12
4,17
42,36
62,3
11,48
59,56
91,78
61,53
57,58
61,16
73,15
27,29
21,66
90,73
65,18
89,25
51,43
28,24
59,3
31,20
94,77
93,20
93,93
78,83
65,10
82,68
57,20
72,64
5,81
79,9
2,12
